district_name,mandal_name,village_name,name_of_the_unit,line_of_activity,sector,investment,number_of_employees,application_date,approval_date,progress_of_implementation,is_online,social_status,investment_standardized,number_of_employees_standardized,district_name_encoded,mandal_name_encoded,village_name_encoded,name_of_the_unit_encoded,line_of_activity_encoded,sector_encoded,application_date_encoded,approval_date_encoded,progress_of_implementation_encoded,is_online_encoded,social_status_encoded,application_date_year,application_date_month,application_date_day,application_date_dayofweek,approval_date_year,approval_date_month,approval_date_day,approval_date_dayofweek,application_date_encoded_year,application_date_encoded_month,application_date_encoded_day,application_date_encoded_dayofweek,approval_date_encoded_year,approval_date_encoded_month,approval_date_encoded_day,approval_date_encoded_dayofweek,investment_category,investment_intensity,investment_zero_indicator,number_of_employees_category,number_of_employees_intensity,number_of_employees_zero_indicator,investment_standardized_category,investment_standardized_intensity,investment_standardized_zero_indicator,number_of_employees_standardized_category,number_of_employees_standardized_intensity,number_of_employees_standardized_zero_indicator,district_name_encoded_category,district_name_encoded_intensity,district_name_encoded_zero_indicator,mandal_name_encoded_category,mandal_name_encoded_intensity,mandal_name_encoded_zero_indicator,village_name_encoded_category,village_name_encoded_intensity,village_name_encoded_zero_indicator,name_of_the_unit_encoded_category,name_of_the_unit_encoded_intensity,name_of_the_unit_encoded_zero_indicator,line_of_activity_encoded_category,line_of_activity_encoded_intensity,line_of_activity_encoded_zero_indicator,sector_encoded_category,sector_encoded_intensity,sector_encoded_zero_indicator,progress_of_implementation_encoded_category,progress_of_implementation_encoded_intensity,progress_of_implementation_encoded_zero_indicator,is_online_encoded_category,is_online_encoded_intensity,is_online_encoded_zero_indicator,social_status_encoded_category,social_status_encoded_intensity,social_status_encoded_zero_indicator,approval_date_year_category,approval_date_year_intensity,approval_date_year_zero_indicator,approval_date_month_category,approval_date_month_intensity,approval_date_month_zero_indicator,approval_date_day_category,approval_date_day_intensity,approval_date_day_zero_indicator,approval_date_dayofweek_category,approval_date_dayofweek_intensity,approval_date_dayofweek_zero_indicator,investment_group_mean_x,investment_group_sum_x,investment_group_count_x,number_of_employees_group_mean_x,number_of_employees_group_sum_x,number_of_employees_group_count_x,investment_standardized_group_mean_x,investment_standardized_group_sum_x,investment_standardized_group_count_x,investment_group_mean_y,investment_group_sum_y,investment_group_count_y,number_of_employees_group_mean_y,number_of_employees_group_sum_y,number_of_employees_group_count_y,investment_standardized_group_mean_y,investment_standardized_group_sum_y,investment_standardized_group_count_y,investment_group_mean,investment_group_sum,investment_group_count,number_of_employees_group_mean,number_of_employees_group_sum,number_of_employees_group_count,investment_standardized_group_mean,investment_standardized_group_sum,investment_standardized_group_count
SURYAPET,HUZURNAGAR,HUZURNAGAR,LAXMI GANAPATHI STOREGE GOEDOM,PARBOILED RICE MILLS,FOOD PROCESSING,4.9242,9,2025-07-21,2025-07-08,YET TO START CONSTRUCTION,YES,GENERAL,0.10462797850443623,-0.21539195103099157,17,82,100,116,18,1,1970-01-01 00:00:00.000000049,1970-01-01 00:00:00.000000018,0,0,0,2025,7,21,0,2025.0,7.0,8.0,1.0,1970,1,1,3,1970,1,1,3,High,1.3731936560814928,0,Medium-Low,0.4747572815533981,0,High,-1052137144874417.5,0,Medium-Low,1.709366216167457e+16,0,High,1.5708616780045352,0,High,1.7950577491270483,0,High,1.6148206855557758,0,Medium-High,1.4320987654320987,0,Medium-High,1.0512361160874237,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.1666666666666667,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,4.688219999999999,23.4411,5,21.6,108,5,0.08617846650500317,0.43089233252501585,5,3.2121,6.4242,2,9.5,19,2,-0.02922832073375918,-0.05845664146751836,2,3.2121,6.4242,2,9.5,19,2,-0.02922832073375918,-0.05845664146751836,2
JAGTIAL,GOLLAPALLE,CHILWAKODUR,M/S. SRI ANJANEYA PARA BOILED RICE INDUSTRIES,PARBOILED RICE MILLS,FOOD PROCESSING,2.3,20,2025-07-22,2025-07-08,YET TO START CONSTRUCTION,YES,OBC,-0.10053860081971096,0.02256107928235895,14,86,105,117,18,1,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000018,0,0,1,2025,7,22,1,2025.0,7.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Medium-High,0.6413925935151767,0,High,1.0550161812297734,0,Medium-High,1011014433501975.5,0,High,-1790463689146443.5,0,Medium-High,1.2936507936507937,0,High,1.882621541767392,0,High,1.6955617198335646,0,Medium-High,1.4444444444444444,0,Medium-High,1.0512361160874237,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,Medium-High,1.1666666666666667,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,1.57425,9.4455,6,36.5,219,6,-0.157279567569387,-0.943677405416322,6,2.3,2.3,1,20.0,20,1,-0.10053860081971096,-0.10053860081971096,1,2.3,2.3,1,20.0,20,1,-0.10053860081971096,-0.10053860081971096,1
MEDAK,RAMAYAMPET,DONGAL DHARMARAM,SRI VENKATESHWARAA RICE MILL,PARBOILED RICE MILLS,FOOD PROCESSING,1.65,15,2025-07-26,2025-07-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.15135724138090892,-0.0855993890418913,15,87,106,118,18,1,1970-01-01 00:00:00.000000034,1970-01-01 00:00:00.000000018,0,0,0,2025,7,26,5,2025.0,7.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Medium-High,0.46012946926088766,0,Medium-High,0.7912621359223301,0,Medium-High,1522045805327543.5,0,Medium-High,6793229879408564.0,0,Medium-High,1.3860544217687074,0,High,1.904512489927478,0,High,1.7117099266891223,0,Medium-High,1.4567901234567902,0,Medium-High,1.0512361160874237,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.1666666666666667,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,28.089999999999996,140.45,5,98.0,490,5,1.9157886916007432,9.578943458003716,5,1.65,1.65,1,15.0,15,1,-0.15135724138090892,-0.15135724138090892,1,1.65,1.65,1,15.0,15,1,-0.15135724138090892,-0.15135724138090892,1
MULUGU,MULUGU,KASIMDEVIPET,M/S JAI HANUMAN AGRO INDUSTRIES PARABOILED RICEMILL,PARBOILED RICE MILLS,FOOD PROCESSING,1.9,12,2025-06-12,2025-07-08,YET TO START CONSTRUCTION,YES,OBC,-0.13181161039583278,-0.15049567003644143,28,88,107,119,18,1,1970-01-01 00:00:00.000000060,1970-01-01 00:00:00.000000018,0,0,1,2025,6,12,3,2025.0,7.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Medium-High,0.5298460555125374,0,Medium-High,0.6330097087378641,0,Medium-High,1325495277702325.0,0,Medium-High,1.1943446020541568e+16,0,High,2.5873015873015874,0,High,1.9264034380875639,0,High,1.72785813354468,0,Medium-High,1.4691358024691359,0,Medium-High,1.0512361160874237,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,Medium-High,1.1666666666666667,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,1.0699999999999998,2.1399999999999997,2,8.0,16,2,-0.19670310526628557,-0.39340621053257113,2,1.0699999999999998,2.1399999999999997,2,8.0,16,2,-0.19670310526628557,-0.39340621053257113,2,1.9,1.9,1,12.0,12,1,-0.13181161039583278,-0.13181161039583278,1
YADADRI,CHOUTUPPAL,DANDUMALKAPUR,SPECTRA CHEM CORPORATION,TYRES AND TUBE RETREATING (WITHOUT BOILERS),PLASTIC AND RUBBER,0.15,10,2025-08-05,2025-07-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.26863102729136573,-0.19375985736614154,5,89,108,120,45,9,1970-01-01 00:00:00.000000045,1970-01-01 00:00:00.000000018,0,0,0,2025,8,5,1,2025.0,7.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Low,0.04182995175098979,0,Medium-Low,0.5275080906148867,0,Low,2701348971078854.0,0,Medium-Low,1.537692344796357e+16,0,Low,0.4620181405895692,0,High,1.9482943862476498,0,High,1.7440063404002377,0,Medium-High,1.4814814814814814,0,High,2.6280902902185597,0,High,1.9824324324324323,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.1666666666666667,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,0.6163333333333333,5.547,9,8.666666666666666,78,9,-0.23217191029387038,-2.0895471926448335,9,0.15,0.15,1,10.0,10,1,-0.26863102729136573,-0.26863102729136573,1,0.15,0.15,1,10.0,10,1,-0.26863102729136573,-0.26863102729136573,1
SIDDIPET,BEJJANKI,VADLUR-BEGUMPET,SAI INDUSTRIES,PARBOILED RICE MILLS,FOOD PROCESSING,1.0125,8,2025-08-06,2025-07-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.20119860039285306,-0.23702404469584162,0,90,109,121,18,1,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000018,0,0,0,2025,8,6,2,2025.0,7.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Medium-High,0.2823521743191811,0,Medium-Low,0.42200647249190937,0,Medium-High,2023249650771850.5,0,Medium-Low,1.8810400875385572e+16,0,Low,0.0,1,High,1.9701853344077358,0,High,1.7601545472557956,0,Medium-High,1.4938271604938271,0,Medium-High,1.0512361160874237,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.1666666666666667,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,0.6721125,5.3769,8,9.375,75,8,-0.22781095426058345,-1.8224876340846676,8,1.0125,1.0125,1,8.0,8,1,-0.20119860039285306,-0.20119860039285306,1,1.0125,1.0125,1,8.0,8,1,-0.20119860039285306,-0.20119860039285306,1
SANGAREDDY,AMEENPUR,SULTANPUR,SNEHA FARMS PRIVATE LIMITED,MANUFACTURE OF EGG TRAYS,OTHERS,0.25,10,2025-08-04,2025-07-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2608127748973353,-0.19375985736614154,12,91,93,122,46,12,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000018,0,0,0,2025,8,4,0,2025.0,7.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Low,0.06971658625164966,0,Medium-Low,0.5275080906148867,0,Low,2622728760028767.0,0,Medium-Low,1.537692344796357e+16,0,Medium-High,1.108843537414966,0,High,1.9920762825678218,0,Medium-High,1.5017832375668714,0,High,1.5061728395061729,0,High,2.686492296667861,0,High,2.643243243243243,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.1666666666666667,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,2.266766666666667,27.2012,12,44.583333333333336,535,12,-0.1031368666986604,-1.2376424003839248,12,0.25,0.25,1,10.0,10,1,-0.2608127748973353,-0.2608127748973353,1,2.3391,4.6782,2,15.0,30,2,-0.09748166413364504,-0.19496332826729007,2
JANGAON,KODAKANDLA,REGULA,""" M/S NANDISHWARA AGRO RICEMILL """,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,0.98,9,2025-07-22,2025-07-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.20373953242091294,-0.21539195103099157,18,92,110,123,7,1,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000018,0,0,0,2025,7,22,1,2025.0,7.0,8.0,1.0,1970,1,1,3,1970,1,1,3,Medium-High,0.2732890181064666,0,Medium-Low,0.4747572815533981,0,Medium-High,2048801219363128.8,0,Medium-Low,1.709366216167457e+16,0,High,1.663265306122449,0,High,2.013967230727908,0,High,1.7763027541113534,0,High,1.5185185185185186,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.1666666666666667,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,0.4178,2.089,5,5.6,28,5,-0.24769374738015215,-1.2384687369007608,5,0.98,0.98,1,9.0,9,1,-0.20373953242091294,-0.20373953242091294,1,0.98,0.98,1,9.0,9,1,-0.20373953242091294,-0.20373953242091294,1
NIZAMABAD,KOTGIRI,MALKAPUR,SRI SAI GANESH AGRO INDUSTRIES,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,3.834,10,2025-07-22,2025-07-08,YET TO START CONSTRUCTION,YES,OBC,0.019393390904716225,-0.19375985736614154,19,35,111,124,7,1,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000018,0,0,1,2025,7,22,1,2025.0,7.0,8.0,1.0,1970,1,1,3,1970,1,1,3,High,1.069173566755299,0,Medium-Low,0.5275080906148867,0,High,-195019604006365.03,0,Medium-Low,1.537692344796357e+16,0,High,1.7556689342403629,0,Medium-Low,0.7661831856030084,0,High,1.792450960966911,0,High,1.5308641975308641,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,Medium-High,1.1666666666666667,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,1.6548571428571428,11.584,7,11.428571428571429,80,7,-0.15097749769319885,-1.056842483852392,7,2.042,4.084,2,9.0,18,2,-0.12070969199630953,-0.24141938399261906,2,3.834,3.834,1,10.0,10,1,0.019393390904716225,0.019393390904716225,1
MEDCHAL,KUKATPALLY,KUKATPALLY,M/S. ALMELO RESEARCH CENTRE (A DIVISION OF ALMELO PVT. LTD),PHARMACEUTICAL FORMULATION AND FOR R & D PURPOSE (FOR SUSTAINED RELEASE/EXTENDED RELEASE OF DRUGS ONLY AND NOT FOR COMMERCIAL PURPOSE),R&D,15.25,150,2025-07-18,2025-07-08,YET TO START CONSTRUCTION,YES,GENERAL,0.911925084207233,2.834733255712865,3,93,112,125,3,3,1970-01-01 00:00:00.000000055,1970-01-01 00:00:00.000000018,0,0,0,2025,7,18,4,2025.0,7.0,8.0,1.0,1970,1,1,3,1970,1,1,3,High,4.2527117613506284,0,High,7.9126213592233015,0,High,-9170302897484340.0,0,High,-2.249664964715766e+17,0,Low,0.2772108843537415,0,High,2.035858178887994,0,High,1.8085991678224689,0,High,1.5432098765432098,0,Low,0.17520601934790397,0,Medium-Low,0.6608108108108107,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.1666666666666667,0,Low,0.9931972789115646,0,Low,0.3526570048309179,0,1.8676578947368423,35.4855,19,18.42105263157895,350,19,-0.13434019781484946,-2.5524637584821397,19,15.25,15.25,1,150.0,150,1,0.911925084207233,0.911925084207233,1,15.25,15.25,1,150.0,150,1,0.911925084207233,0.911925084207233,1
RANGAREDDY,NANDIGAMA,NANDIGAMA,POKARNA ENGINEEREDSTONE LIMITED,GRANITE / STONE CUTTING AND POLISHING,OTHERS,23.0,20,2024-10-24,2025-06-08,YET TO START CONSTRUCTION,YES,GENERAL,1.517839644744593,0.02256107928235895,8,12,12,126,26,12,1970-01-01 00:00:00.000000061,1970-01-01 00:00:00.000000019,0,0,0,2024,10,24,3,2025.0,6.0,8.0,6.0,1970,1,1,3,1970,1,1,3,High,6.413925935151768,0,High,1.0550161812297734,0,High,-1.526336925386611e+16,0,High,-1790463689146443.5,0,Medium-Low,0.7392290249433107,0,Low,0.2626913779210314,0,Low,0.1937784822666931,0,High,1.5555555555555556,0,High,1.5184521676818343,0,High,2.643243243243243,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.0,0,Low,0.9931972789115646,0,High,2.1159420289855073,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,6.675,40.05,6,15.333333333333334,92,6,0.24150994141912138,1.4490596485147282,6,6.675,40.05,6,15.333333333333334,92,6,0.24150994141912138,1.4490596485147282,6
VIKARABAD,PEDDEMUL,KANDANELLI,HANUMAN STONE INDUSTRIES,"CUTTING, SIZING AND POLISHING OF MARBLE STONE",GRANITE AND STONE CRUSHING,0.15,4,2025-08-03,2025-06-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.26863102729136573,-0.3235524193552418,4,94,113,127,47,2,1970-01-01 00:00:00.000000062,1970-01-01 00:00:00.000000019,0,0,0,2025,8,3,6,2025.0,6.0,8.0,6.0,1970,1,1,3,1970,1,1,3,Low,0.04182995175098979,0,Low,0.21100323624595468,0,Low,2701348971078854.0,0,Low,2.5677355730229576e+16,0,Low,0.36961451247165533,0,High,2.05774912704808,0,High,1.8247473746780265,0,High,1.5679012345679013,0,High,2.744894303117162,0,Medium-Low,0.4405405405405405,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.0,0,Low,0.9931972789115646,0,High,2.1159420289855073,0,0.9162399999999999,4.5812,5,9.4,47,5,-0.20872445014734678,-1.0436222507367339,5,0.15,0.15,1,4.0,4,1,-0.26863102729136573,-0.26863102729136573,1,0.15,0.15,1,4.0,4,1,-0.26863102729136573,-0.26863102729136573,1
JAGTIAL,MALLAPUR,SIRPUR,M/S. MANGYA NAYAK AGRO INDUSTRIES,PARBOILED RICE MILLS,FOOD PROCESSING,2.3,20,2025-07-23,2025-05-08,YET TO START CONSTRUCTION,YES,OBC,-0.10053860081971096,0.02256107928235895,14,95,114,128,18,1,1970-01-01 00:00:00.000000043,1970-01-01 00:00:00.000000020,0,0,1,2025,7,23,2,2025.0,5.0,8.0,3.0,1970,1,1,3,1970,1,1,3,Medium-High,0.6413925935151767,0,High,1.0550161812297734,0,Medium-High,1011014433501975.5,0,High,-1790463689146443.5,0,Medium-High,1.2936507936507937,0,High,2.0796400752081654,0,High,1.8408955815335843,0,High,1.5802469135802468,0,Medium-High,1.0512361160874237,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,Medium-Low,0.8333333333333334,0,Low,0.9931972789115646,0,Medium-Low,1.0579710144927537,0,1.57425,9.4455,6,36.5,219,6,-0.157279567569387,-0.943677405416322,6,2.3,2.3,1,20.0,20,1,-0.10053860081971096,-0.10053860081971096,1,2.3,2.3,1,20.0,20,1,-0.10053860081971096,-0.10053860081971096,1
RANGAREDDY,IBRAHIMPATNAM,TOOLEKALAN,M/S KALAKRUTHI EXLUSIVE DECORS PVT LTD,POLYTHENE AND PLASTIC PROCESSED PRODUCTS MANUFACTURING(VIRGIN PLASTIC),PLASTIC AND RUBBER,4.5,50,2025-07-26,2025-05-08,YET TO START CONSTRUCTION,YES,GENERAL,0.07146295184895904,0.6715238892278604,8,84,115,129,17,9,1970-01-01 00:00:00.000000034,1970-01-01 00:00:00.000000020,0,0,0,2025,7,26,5,2025.0,5.0,8.0,3.0,1970,1,1,3,1970,1,1,3,High,1.2548985525296938,0,High,2.6375404530744335,0,High,-718630209599946.9,0,High,-5.329262510047649e+16,0,Medium-Low,0.7392290249433107,0,High,1.8388396454472202,0,High,1.8570437883891422,0,High,1.5925925925925926,0,Medium-High,0.9928341096381225,0,High,1.9824324324324323,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.8333333333333334,0,Low,0.9931972789115646,0,Medium-Low,1.0579710144927537,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,3.315,13.26,4,25.0,100,4,-0.021183339020301846,-0.08473335608120738,4,4.5,4.5,1,50.0,50,1,0.07146295184895904,0.07146295184895904,1
YADADRI,BIBINAGAR,RAIRAOPET,HIMAJA INDUSTRIES.,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,0.9501,12,2025-06-21,2025-05-08,YET TO START CONSTRUCTION,YES,SC,-0.20607718988672805,-0.15049567003644143,5,5,5,130,5,5,1970-01-01 00:00:00.000000063,1970-01-01 00:00:00.000000020,0,0,2,2025,6,21,5,2025.0,5.0,8.0,3.0,1970,1,1,3,1970,1,1,3,Medium-High,0.26495091439076934,0,Medium-High,0.6330097087378641,0,Medium-High,2072308662467104.8,0,Medium-High,1.1943446020541568e+16,0,Low,0.4620181405895692,0,Low,0.10945474080042977,0,Low,0.08074103427778878,0,High,1.6049382716049383,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,High,4.1265822784810124,0,Low,1.0,0,Medium-Low,0.8333333333333334,0,Low,0.9931972789115646,0,Medium-Low,1.0579710144927537,0,0.6163333333333333,5.547,9,8.666666666666666,78,9,-0.23217191029387038,-2.0895471926448335,9,0.8178333333333333,4.907,6,7.166666666666667,43,6,-0.216418131719899,-1.298508790319394,6,0.8178333333333333,4.907,6,7.166666666666667,43,6,-0.216418131719899,-1.298508790319394,6
SIRCILLA,SIRCILLA,SIRCILLA,M/S. RAJU TRADERS,POLYTHENE AND PLASTIC PROCESSED PRODUCTS MANUFACTURING(VIRGIN PLASTIC),PLASTIC AND RUBBER,0.2457,8,2025-07-27,2025-05-08,YET TO START CONSTRUCTION,YES,OBC,-0.2611489597502786,-0.23702404469584162,13,96,116,131,17,9,1970-01-01 00:00:00.000000064,1970-01-01 00:00:00.000000020,0,0,1,2025,7,27,6,2025.0,5.0,8.0,3.0,1970,1,1,3,1970,1,1,3,Low,0.06851746096812128,0,Medium-Low,0.42200647249190937,0,Low,2626109429103920.5,0,Medium-Low,1.8810400875385572e+16,0,Medium-High,1.2012471655328798,0,High,2.1015310233682514,0,High,1.8731919952446998,0,High,1.617283950617284,0,Medium-High,0.9928341096381225,0,High,1.9824324324324323,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,Medium-Low,0.8333333333333334,0,Low,0.9931972789115646,0,Medium-Low,1.0579710144927537,0,0.708925,2.8357,4,11.25,45,4,-0.22493286009803098,-0.8997314403921239,4,0.2457,0.2457,1,8.0,8,1,-0.2611489597502786,-0.2611489597502786,1,0.2457,0.2457,1,8.0,8,1,-0.2611489597502786,-0.2611489597502786,1
SIDDIPET,MULUG,BANDA MAILARAM,M/S. PATWAARI SNACKS PRIVATE LIMITED,PUFFED RICE (MURI) (USING GAS OR ELECTRICAL HEATING SYSTEM),FOOD PROCESSING,0.25,30,2025-08-01,2025-05-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2608127748973353,0.23888201593085942,0,97,117,132,48,1,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000020,0,0,0,2025,8,1,4,2025.0,5.0,8.0,3.0,1970,1,1,3,1970,1,1,3,Low,0.06971658625164966,0,High,1.5825242718446602,0,Low,2622728760028767.0,0,High,-1.8957850826256456e+16,0,Low,0.0,1,High,2.1234219715283373,0,High,1.8893402021002577,0,High,1.6296296296296295,0,High,2.8032963095664636,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.8333333333333334,0,Low,0.9931972789115646,0,Medium-Low,1.0579710144927537,0,0.6721125,5.3769,8,9.375,75,8,-0.22781095426058345,-1.8224876340846676,8,0.25,0.25,1,30.0,30,1,-0.2608127748973353,-0.2608127748973353,1,0.25,0.25,1,30.0,30,1,-0.2608127748973353,-0.2608127748973353,1
SANGAREDDY,PATANCHERU,NANDIGAON,KISSHOUTENNYA BENZAITEN PRIVATE LIMITED,"MANUFACTURING OF TOOTH POWDER, TOOTHPASTE, TALCUM POWDER AND OTHER COSMETIC ITEMS",AGRO BASED INCL COLD STORAGES,0.4013,10,2025-07-11,2025-05-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2489837590251672,-0.19375985736614154,12,60,118,133,49,0,1970-01-01 00:00:00.000000056,1970-01-01 00:00:00.000000020,0,0,0,2025,7,11,4,2025.0,5.0,8.0,3.0,1970,1,1,3,1970,1,1,3,Medium-Low,0.11190906425114802,0,Medium-Low,0.5275080906148867,0,Medium-Low,2503776380709984.5,0,Medium-Low,1.537692344796357e+16,0,Medium-High,1.108843537414966,0,Medium-High,1.3134568896051573,0,High,1.9054884089558153,0,High,1.6419753086419753,0,High,2.8616983160157647,0,Low,0.0,1,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.8333333333333334,0,Low,0.9931972789115646,0,Medium-Low,1.0579710144927537,0,2.266766666666667,27.2012,12,44.583333333333336,535,12,-0.1031368666986604,-1.2376424003839248,12,1.4812400000000001,7.4062,5,13.2,66,5,-0.1645513241210747,-0.8227566206053736,5,0.4013,0.4013,1,10.0,10,1,-0.2489837590251672,-0.2489837590251672,1
MEDCHAL,DUNDIGAL GANDIMAISAMMA,BAHADURPALLY,M/S. SAGGIDI NARSING RAO,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,0.25,4,2025-08-02,2025-05-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2608127748973353,-0.3235524193552418,3,6,119,134,5,5,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000020,0,0,0,2025,8,2,5,2025.0,5.0,8.0,3.0,1970,1,1,3,1970,1,1,3,Low,0.06971658625164966,0,Low,0.21100323624595468,0,Low,2622728760028767.0,0,Low,2.5677355730229576e+16,0,Low,0.2772108843537415,0,Low,0.1313456889605157,0,High,1.9216366158113731,0,High,1.654320987654321,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.8333333333333334,0,Low,0.9931972789115646,0,Medium-Low,1.0579710144927537,0,1.8676578947368423,35.4855,19,18.42105263157895,350,19,-0.13434019781484946,-2.5524637584821397,19,0.18333333333333335,0.55,3,7.333333333333333,22,3,-0.2660249431600223,-0.7980748294800668,3,0.25,0.25,1,4.0,4,1,-0.2608127748973353,-0.2608127748973353,1
MAHABUBABAD,KESAMUDRAM,KESAMUDRAM,"""M.S SRI CHAKRA INDUSTRIES """,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,1.4,9,2025-06-09,2025-05-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.17090287236598506,-0.21539195103099157,6,21,44,135,7,1,1970-01-01 00:00:00.000000065,1970-01-01 00:00:00.000000020,0,0,0,2025,6,9,0,2025.0,5.0,8.0,3.0,1970,1,1,3,1970,1,1,3,Medium-High,0.39041288300923804,0,Medium-Low,0.4747572815533981,0,Medium-High,1718596332952762.0,0,Medium-Low,1.709366216167457e+16,0,Medium-Low,0.554421768707483,0,Medium-Low,0.45970991136180506,0,Medium-Low,0.7105211016445413,0,High,1.6666666666666667,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-Low,0.8333333333333334,0,Low,0.9931972789115646,0,Medium-Low,1.0579710144927537,0,2.797675,22.3814,8,9.375,75,8,-0.06162911321771988,-0.49303290574175906,8,1.65,8.25,5,9.0,45,5,-0.15135724138090892,-0.7567862069045446,5,1.375,2.75,2,9.0,18,2,-0.17285743546449267,-0.34571487092898534,2
